Age,Academic Performance (GPA),Study Hours Per Week,Social_Media_Usage_per_week,Sleep Duration (Hours per night),Physical Exercise (Hours per week),Family Support,Financial Stress,Peer Pressure,Relationship Stress,Counseling Attendance,Diet Quality,Cognitive Distortions,Family Mental Health History,Medical Condition,Substance Use,Gender_Female,Gender_Male,Gender_Other,Stress_Ratio,Stress Level Category
30,1,20,35,10,7,3,2,2,4,1,2,4,1,1,5,0,1,0,0.6666644444518518,Low
30,4,50,28,11,10,5,2,2,5,1,5,1,1,0,4,0,0,1,0.39999920000160005,Medium
19,4,46,14,4,8,1,1,2,1,0,1,1,1,0,5,0,1,0,0.9999900000999989,Medium
26,1,16,14,10,8,3,2,4,5,1,1,4,0,1,1,0,0,0,0.6666644444518518,High
25,3,32,56,6,0,1,5,2,4,1,4,2,1,0,5,0,0,1,4.999950000499995,Medium
22,0,8,14,6,2,3,1,3,4,0,1,2,0,0,1,0,0,0,0.3333322222259259,Low
18,1,33,42,11,8,3,4,4,3,1,2,2,0,0,1,0,1,0,1.3333288889037036,Low
19,3,21,28,8,0,1,1,1,2,0,5,5,0,0,3,0,1,0,0.9999900000999989,Medium
23,3,59,49,10,6,5,2,4,1,1,5,3,1,0,2,0,1,0,0.39999920000160005,High
19,3,31,42,6,6,2,1,4,4,1,2,4,1,1,1,0,0,1,0.49999750001249993,Medium
19,2,47,49,4,10,5,3,3,4,0,3,2,0,1,3,0,0,1,0.5999988000024,Medium
23,2,64,0,8,1,1,2,5,4,1,4,3,1,0,1,0,0,1,1.9999800001999979,Medium
20,4,5,7,9,10,1,2,4,4,0,3,3,1,0,3,0,0,1,1.9999800001999979,High
20,0,21,21,6,9,4,1,3,2,0,1,4,0,0,3,0,0,0,0.24999937500156252,Medium
27,1,49,28,8,9,3,4,1,2,1,2,5,0,1,3,0,1,0,1.3333288889037036,Low
20,4,22,49,10,2,5,1,4,1,0,1,4,0,1,3,1,0,0,0.19999960000080003,High
29,2,35,49,11,2,4,2,3,4,1,4,4,0,1,1,0,0,1,0.49999875000312505,Low
29,3,11,49,10,10,1,2,1,2,1,2,3,1,1,5,0,0,1,1.9999800001999979,Medium
21,0,32,49,5,5,2,4,3,4,1,4,5,0,0,4,1,0,0,1.9999900000499997,High
20,0,43,42,10,3,2,5,5,4,0,2,3,1,0,1,0,0,0,2.4999875000625,Medium
24,0,21,49,10,8,3,5,5,3,1,3,3,1,1,4,1,0,0,1.6666611111296294,High
22,1,31,42,4,10,3,3,5,2,0,5,4,0,0,4,0,0,0,0.9999966666777778,High
25,1,29,28,12,9,4,4,3,3,0,2,3,1,1,4,0,0,1,0.9999975000062501,Low
20,3,5,21,10,5,3,2,4,2,0,2,2,0,0,2,0,0,1,0.6666644444518518,Low
19,2,23,42,6,7,3,2,3,5,0,1,4,0,0,5,0,0,1,0.6666644444518518,Medium
18,1,17,35,5,1,1,3,2,5,1,2,5,1,0,3,0,1,0,2.9999700002999967,Medium
18,2,39,49,12,9,4,3,1,4,1,2,1,0,0,4,1,0,0,0.7499981250046875,High
22,4,37,7,6,8,1,3,2,5,1,5,4,1,1,1,0,0,1,2.9999700002999967,Medium
20,4,43,28,10,2,1,1,2,3,0,2,2,0,0,2,0,0,0,0.9999900000999989,Medium
21,1,4,35,12,2,1,2,5,1,0,4,4,0,0,5,0,1,0,1.9999800001999979,Medium
30,2,21,21,5,3,1,3,2,3,0,2,4,1,1,2,0,0,0,2.9999700002999967,Low
18,2,40,56,5,6,4,4,2,3,0,3,1,1,0,5,0,0,0,0.9999975000062501,High
20,2,17,35,6,6,2,2,1,5,0,1,5,0,0,4,0,0,0,0.9999950000249999,High
25,2,30,0,7,5,5,2,1,5,1,5,2,0,1,2,0,0,1,0.39999920000160005,Low
21,2,20,42,6,4,5,2,2,2,1,4,3,0,0,3,0,0,1,0.39999920000160005,Low
22,0,58,0,6,9,1,5,1,5,0,2,4,1,0,4,0,0,1,4.999950000499995,High
20,2,11,21,6,7,2,1,4,2,1,5,2,1,0,2,1,0,0,0.49999750001249993,Low
26,2,16,49,6,4,4,4,2,5,1,5,1,0,1,4,0,0,0,0.9999975000062501,Low
24,3,61,49,4,0,5,3,4,1,0,1,4,0,1,5,0,0,0,0.5999988000024,Low
19,2,6,21,12,2,1,3,4,5,1,5,1,0,1,3,0,0,0,2.9999700002999967,High
22,2,58,56,4,5,5,2,4,5,1,1,3,0,1,3,0,0,1,0.39999920000160005,Low
29,3,20,49,7,6,2,3,4,2,1,4,5,0,1,1,0,0,0,1.4999925000374998,High
19,0,51,7,12,1,4,2,2,2,1,1,2,0,1,5,0,0,0,0.49999875000312505,Low
28,4,37,56,8,5,1,3,2,5,0,5,2,1,1,4,0,0,0,2.9999700002999967,Low
23,0,23,56,10,7,3,4,1,1,0,4,4,0,1,2,0,0,0,1.3333288889037036,High
29,3,19,49,6,5,4,5,5,4,0,3,5,0,1,5,0,0,0,1.2499968750078125,Medium
19,2,59,14,5,4,3,2,2,2,0,5,4,1,1,4,0,0,1,0.6666644444518518,Medium
19,3,14,0,9,7,4,4,5,2,0,4,5,0,0,1,0,0,0,0.9999975000062501,Low
22,1,4,7,7,6,2,4,2,2,0,4,4,1,0,2,0,1,0,1.9999900000499997,Medium
30,3,19,0,8,5,3,2,2,2,0,3,4,1,0,5,0,0,1,0.6666644444518518,High
20,0,32,56,10,9,1,3,1,5,0,3,3,1,0,2,0,0,1,2.9999700002999967,Medium
26,0,21,0,10,0,1,3,3,2,1,2,1,0,1,4,1,0,0,2.9999700002999967,High
24,1,62,28,11,6,2,3,4,3,0,1,1,0,1,4,1,0,0,1.4999925000374998,High
28,0,31,7,11,4,4,2,1,1,0,2,5,1,1,2,0,0,1,0.49999875000312505,High
21,4,20,0,7,6,4,1,2,4,0,1,4,1,1,1,0,1,0,0.24999937500156252,High
18,2,5,28,5,8,2,5,4,4,1,2,3,0,0,5,0,0,0,2.4999875000625,Low
23,0,50,7,6,0,4,3,5,4,1,4,1,1,0,1,0,1,0,0.7499981250046875,Low
26,3,46,42,9,6,3,3,1,3,1,5,3,1,0,2,0,0,1,0.9999966666777778,High
28,4,22,28,5,10,5,2,3,4,0,4,2,1,0,4,0,1,0,0.39999920000160005,High
26,3,43,7,7,6,3,1,3,2,0,5,2,0,0,4,0,0,0,0.3333322222259259,Low
19,1,26,42,10,1,1,2,4,1,0,1,4,0,1,3,0,0,0,1.9999800001999979,Low
28,3,44,56,7,2,5,5,1,3,1,1,3,0,0,5,0,1,0,0.9999980000040001,High
20,3,28,35,5,3,5,5,5,2,1,4,2,0,1,3,0,0,0,0.9999980000040001,Medium
26,0,43,7,4,4,3,5,2,2,0,1,5,0,0,1,0,1,0,1.6666611111296294,Medium
27,0,14,14,6,4,5,2,2,3,1,2,3,0,1,1,0,0,1,0.39999920000160005,Medium
18,1,61,21,8,1,3,4,4,2,0,5,4,1,1,5,0,1,0,1.3333288889037036,High
22,3,20,28,7,5,1,1,5,3,1,1,2,1,0,2,0,0,0,0.9999900000999989,Medium
26,0,47,14,11,0,4,1,4,1,1,3,1,0,0,2,1,0,0,0.24999937500156252,Low
18,3,14,21,8,5,2,5,3,4,0,5,5,1,0,2,0,1,0,2.4999875000625,High
21,0,36,56,4,5,4,2,3,2,0,4,4,0,0,3,0,0,1,0.49999875000312505,High
24,3,46,49,11,5,4,1,5,4,0,3,2,0,1,5,0,0,0,0.24999937500156252,Medium
22,4,58,0,9,6,2,5,2,5,1,2,1,1,1,1,0,0,0,2.4999875000625,High
26,2,58,0,7,10,2,4,4,4,1,5,4,1,1,5,0,0,0,1.9999900000499997,Low
18,1,36,56,9,8,4,1,3,2,0,5,3,1,1,2,0,0,1,0.24999937500156252,High
26,2,29,49,9,7,2,4,4,3,0,5,4,1,0,2,0,1,0,1.9999900000499997,High
19,3,48,56,11,2,1,4,3,5,1,3,4,1,0,5,0,0,1,3.9999600003999958,High
22,1,49,14,9,1,5,2,2,2,0,2,5,1,0,2,1,0,0,0.39999920000160005,Low
19,1,14,7,12,10,3,5,2,5,0,3,2,0,1,3,0,0,0,1.6666611111296294,Low
22,2,23,35,11,1,3,5,1,3,0,1,1,0,0,2,1,0,0,1.6666611111296294,High
29,4,47,49,8,3,5,2,3,4,1,2,5,0,1,2,1,0,0,0.39999920000160005,High
19,3,7,49,8,9,4,1,1,2,0,1,1,0,1,4,0,1,0,0.24999937500156252,Medium
19,2,29,14,6,6,3,4,2,5,0,1,1,0,1,5,0,0,0,1.3333288889037036,High
20,4,36,21,4,6,1,5,2,5,1,2,3,1,1,5,0,0,1,4.999950000499995,Medium
20,4,61,35,4,7,3,2,2,1,0,1,1,1,0,3,0,1,0,0.6666644444518518,Medium
25,0,62,56,4,3,3,3,4,4,1,4,5,0,0,1,0,0,1,0.9999966666777778,High
29,4,-5,35,5,1,4,2,4,3,1,2,3,1,0,1,0,1,0,0.49999875000312505,Low
24,4,61,21,11,9,3,2,2,2,0,2,1,1,0,3,0,0,1,0.6666644444518518,Low
19,1,29,21,11,3,2,1,5,5,0,3,1,0,1,2,0,1,0,0.49999750001249993,Low
23,1,14,21,11,5,4,3,4,2,1,5,3,1,1,2,0,1,0,0.7499981250046875,High
28,3,68,42,8,0,3,3,3,3,1,4,5,0,1,4,1,0,0,0.9999966666777778,High
23,4,43,28,12,9,2,5,2,1,1,4,1,0,1,2,0,1,0,2.4999875000625,High
26,2,35,0,8,4,2,3,2,3,1,3,1,0,0,5,0,0,0,1.4999925000374998,High
25,4,43,49,10,4,5,1,1,4,1,2,5,0,0,5,0,0,0,0.19999960000080003,Low
19,0,39,35,12,5,4,2,5,5,0,4,2,1,1,1,0,0,0,0.49999875000312505,High
29,1,18,35,5,3,4,2,5,3,1,3,2,1,1,4,0,0,1,0.49999875000312505,High
20,4,10,7,11,7,2,1,4,5,0,4,1,0,1,1,0,1,0,0.49999750001249993,High
20,2,26,42,6,2,2,3,2,4,0,5,4,0,0,2,0,0,0,1.4999925000374998,High
18,3,18,42,6,5,2,1,5,5,1,3,2,1,0,4,1,0,0,0.49999750001249993,Medium
29,0,15,42,11,0,3,5,1,5,1,4,3,0,1,2,0,0,0,1.6666611111296294,Low
22,0,18,49,10,7,2,2,4,3,1,5,5,1,1,3,0,1,0,0.9999950000249999,High
23,4,7,28,5,5,1,3,3,3,1,2,2,0,0,2,1,0,0,2.9999700002999967,Low
26,2,52,42,11,9,5,1,3,3,0,1,1,1,1,5,1,0,0,0.19999960000080003,Low
25,3,48,42,7,8,1,2,1,3,1,4,2,0,0,2,0,0,0,1.9999800001999979,Medium
25,3,18,28,4,1,4,3,4,3,0,3,4,1,1,2,0,0,1,0.7499981250046875,Medium
23,4,33,14,5,8,4,1,3,4,0,3,5,0,1,1,0,0,0,0.24999937500156252,Low
19,3,22,28,8,2,2,3,1,3,1,1,1,1,0,2,1,0,0,1.4999925000374998,Medium
19,3,23,56,4,2,1,5,1,5,0,1,5,0,1,5,0,1,0,4.999950000499995,High
19,1,16,42,8,9,3,1,1,2,1,2,1,0,0,3,0,1,0,0.3333322222259259,Low
21,3,36,35,4,6,2,5,3,5,0,3,3,0,1,3,1,0,0,2.4999875000625,High
22,3,49,42,12,3,3,1,1,1,1,5,1,0,0,3,0,0,1,0.3333322222259259,Medium
21,1,24,0,5,6,3,5,5,2,1,5,1,0,0,2,0,0,1,1.6666611111296294,High
25,4,25,0,11,2,3,3,3,2,1,3,3,0,1,2,0,0,0,0.9999966666777778,Low
18,0,58,28,10,4,5,1,5,4,1,1,4,1,0,1,0,0,0,0.19999960000080003,Low
28,0,29,21,7,4,1,3,1,4,0,4,3,0,1,3,0,0,0,2.9999700002999967,Low
21,1,15,56,10,9,2,4,1,3,0,4,1,0,0,1,0,0,1,1.9999900000499997,High
29,2,6,35,12,7,1,5,2,3,1,5,1,0,1,5,1,0,0,4.999950000499995,High
27,2,23,56,4,1,1,2,5,4,1,1,2,0,1,5,0,0,0,1.9999800001999979,Medium
29,1,10,49,7,10,3,2,5,1,0,3,2,1,1,5,0,0,1,0.6666644444518518,High
28,4,12,21,6,9,1,4,2,2,1,3,1,0,1,5,0,1,0,3.9999600003999958,High
24,0,23,28,8,1,4,3,5,2,0,5,3,0,1,4,0,0,1,0.7499981250046875,High
29,0,40,28,10,0,5,5,2,3,1,4,5,0,1,5,0,0,0,0.9999980000040001,Low
24,0,56,28,10,3,3,3,5,1,0,4,1,0,0,2,0,0,1,0.9999966666777778,Low
20,1,42,35,10,5,4,3,2,5,1,5,1,0,0,4,0,0,0,0.7499981250046875,High
19,3,25,0,7,2,3,2,4,2,1,4,1,0,1,1,0,0,0,0.6666644444518518,Medium
21,4,11,42,6,3,4,1,2,4,0,5,1,0,1,4,1,0,0,0.24999937500156252,Medium
26,4,16,0,11,7,2,5,3,3,1,5,4,1,0,1,0,0,1,2.4999875000625,Medium
27,4,6,0,10,5,5,1,1,5,0,4,3,0,1,1,0,1,0,0.19999960000080003,Low
28,3,37,28,9,10,2,1,2,3,0,3,4,1,0,4,0,0,1,0.49999750001249993,High
28,1,53,0,7,10,1,5,5,2,0,5,4,1,0,5,0,0,1,4.999950000499995,Low
29,1,57,7,9,8,5,3,3,3,0,5,5,0,0,4,1,0,0,0.5999988000024,High
25,1,20,35,7,1,4,3,4,3,0,4,5,1,1,2,1,0,0,0.7499981250046875,High
26,1,12,56,11,3,1,4,1,1,0,2,4,1,1,1,0,1,0,3.9999600003999958,High
22,1,31,14,9,0,4,1,3,5,1,4,5,1,1,4,0,1,0,0.24999937500156252,Low
25,4,7,49,11,0,5,5,3,3,1,1,4,0,1,3,0,1,0,0.9999980000040001,High
27,0,27,42,7,2,3,1,3,4,0,4,3,1,1,4,0,0,0,0.3333322222259259,High
22,2,12,21,11,10,3,4,1,3,1,3,3,1,1,5,1,0,0,1.3333288889037036,Medium
26,2,28,35,11,0,5,1,1,3,0,3,2,0,0,3,0,0,1,0.19999960000080003,Low
19,3,40,21,11,4,2,1,5,2,0,5,3,0,0,5,0,0,0,0.49999750001249993,Medium
27,0,18,42,9,10,1,2,5,2,0,3,5,0,0,1,0,0,1,1.9999800001999979,High
20,0,15,28,5,3,2,1,4,2,1,3,1,1,1,4,0,1,0,0.49999750001249993,High
24,3,55,49,6,4,2,1,2,5,1,4,1,0,1,3,0,0,1,0.49999750001249993,Low
25,1,23,35,10,8,2,2,1,5,1,5,1,0,1,3,0,0,0,0.9999950000249999,High
29,2,24,14,12,8,5,3,1,2,1,3,2,1,0,2,0,0,0,0.5999988000024,High
23,3,-17,21,4,6,2,3,4,3,1,4,5,1,1,2,0,0,1,1.4999925000374998,High
26,0,13,0,10,10,3,1,5,1,0,3,2,1,0,5,0,0,0,0.3333322222259259,High
18,1,8,42,7,5,3,1,5,3,1,2,3,0,0,5,0,1,0,0.3333322222259259,Medium
25,0,24,21,11,10,2,3,2,1,0,2,5,1,0,3,1,0,0,1.4999925000374998,High
23,0,32,0,11,7,5,2,3,4,1,3,4,1,1,2,0,1,0,0.39999920000160005,High
19,1,16,21,5,0,3,5,5,5,1,2,5,0,1,5,0,0,1,1.6666611111296294,High
28,2,19,42,12,3,4,4,5,1,0,3,2,1,1,3,0,0,0,0.9999975000062501,Medium
20,4,38,21,12,4,3,1,4,2,0,4,4,0,0,5,0,0,0,0.3333322222259259,Low
21,4,18,0,4,5,3,1,3,2,0,2,1,1,0,1,0,0,1,0.3333322222259259,Low
24,4,50,28,5,9,1,5,3,5,1,4,1,1,1,5,0,0,1,4.999950000499995,High
28,3,23,0,8,7,4,2,2,4,0,2,2,0,0,3,0,0,1,0.49999875000312505,High
30,2,35,28,5,5,1,2,3,3,1,3,4,1,0,3,0,0,1,1.9999800001999979,Low
27,3,-8,35,6,0,4,2,1,2,1,2,2,1,0,4,0,0,0,0.49999875000312505,High
21,0,41,21,11,8,1,5,1,1,0,5,4,1,0,2,0,1,0,4.999950000499995,High
30,1,22,21,10,5,3,4,3,5,1,1,4,1,1,5,0,1,0,1.3333288889037036,Low
27,2,8,14,12,9,2,1,4,3,1,1,5,0,0,1,0,0,0,0.49999750001249993,Low
25,1,22,42,7,9,3,1,1,2,0,3,3,1,1,3,0,0,0,0.3333322222259259,Medium
27,0,33,0,11,7,2,3,4,5,1,2,3,1,1,2,1,0,0,1.4999925000374998,High
25,4,65,7,7,2,4,1,5,1,1,4,3,0,0,5,0,0,1,0.24999937500156252,Low
29,0,-6,35,9,4,2,1,1,2,0,2,1,0,0,2,0,0,0,0.49999750001249993,High
30,0,23,21,5,7,3,4,1,5,0,1,1,1,0,2,0,0,1,1.3333288889037036,Low
26,0,29,0,4,8,3,5,1,4,0,1,4,1,0,2,0,0,1,1.6666611111296294,Medium
22,0,44,35,10,2,4,3,1,2,1,3,4,1,0,2,0,1,0,0.7499981250046875,High
24,0,51,35,10,7,3,4,2,4,0,4,2,0,1,4,0,0,1,1.3333288889037036,Low
20,0,67,49,8,8,1,1,3,2,1,2,1,0,1,3,0,0,1,0.9999900000999989,High
27,4,13,7,11,5,4,1,1,5,1,1,5,0,0,1,0,0,1,0.24999937500156252,Low
20,1,42,0,8,10,5,4,2,1,0,4,5,0,1,4,0,1,0,0.7999984000032001,High
30,1,10,49,8,4,5,2,5,5,1,3,4,0,0,2,1,0,0,0.39999920000160005,High
21,3,7,14,10,1,3,1,3,4,1,3,5,0,0,5,0,0,1,0.3333322222259259,High
24,0,44,21,7,8,2,1,4,2,1,5,4,0,0,3,0,1,0,0.49999750001249993,Medium
22,2,53,35,8,7,4,4,2,1,0,2,5,0,0,5,0,1,0,0.9999975000062501,High
27,1,55,7,8,2,1,4,2,4,0,3,5,1,0,3,1,0,0,3.9999600003999958,Low
26,3,34,0,9,9,1,1,4,3,0,5,1,0,0,4,0,1,0,0.9999900000999989,Low
18,0,37,35,4,0,3,4,1,2,0,1,1,0,1,3,0,1,0,1.3333288889037036,Low
25,1,-13,49,12,0,4,1,4,4,0,5,5,0,1,2,0,0,0,0.24999937500156252,Low
18,2,61,0,7,7,3,3,5,4,1,3,2,1,1,4,0,0,0,0.9999966666777778,High
22,0,10,21,10,0,5,1,4,3,1,2,4,1,0,4,1,0,0,0.19999960000080003,Medium
28,2,34,0,9,6,1,1,3,2,0,4,3,1,1,5,0,0,1,0.9999900000999989,High
18,2,39,14,5,6,5,5,1,2,0,3,1,0,0,4,0,0,0,0.9999980000040001,Low
30,4,30,21,6,2,1,3,5,2,0,2,2,0,0,3,0,0,0,2.9999700002999967,Medium
23,0,31,28,8,5,2,5,4,2,1,3,3,1,0,3,0,0,1,2.4999875000625,Medium
26,3,12,7,6,0,5,3,5,3,1,3,2,1,1,3,0,0,0,0.5999988000024,Medium
22,3,25,7,11,1,5,5,4,1,1,3,1,1,1,4,0,0,1,0.9999980000040001,High
29,0,24,35,6,10,3,1,4,5,1,4,3,0,0,3,0,0,1,0.3333322222259259,High
29,1,42,28,8,9,4,1,5,3,1,5,1,1,1,1,0,0,1,0.24999937500156252,High
22,1,42,7,12,5,4,2,2,5,1,5,3,1,0,2,0,0,0,0.49999875000312505,Low
28,0,38,21,4,2,4,4,3,1,1,2,3,1,0,5,0,0,0,0.9999975000062501,Medium
20,0,42,28,9,10,2,5,3,4,0,2,2,0,0,2,0,1,0,2.4999875000625,Medium
30,1,18,14,4,4,5,2,5,4,0,2,1,0,0,2,0,1,0,0.39999920000160005,High
22,2,53,56,6,7,1,5,5,2,1,1,3,0,1,1,0,0,1,4.999950000499995,Medium
22,0,38,35,9,1,3,1,4,3,1,1,5,1,1,1,0,1,0,0.3333322222259259,Medium
29,1,53,28,6,9,4,3,1,4,1,2,1,0,1,1,0,0,1,0.7499981250046875,High
28,4,25,21,8,7,3,2,4,5,1,4,5,1,0,1,0,0,0,0.6666644444518518,Medium
23,2,21,35,10,10,4,1,1,1,0,1,1,0,0,5,0,0,0,0.24999937500156252,High
18,3,-8,0,8,2,5,2,2,4,0,1,2,1,1,3,0,1,0,0.39999920000160005,High
18,0,22,49,12,1,4,1,1,1,1,1,1,1,0,3,0,0,1,0.24999937500156252,Low
24,0,5,56,7,9,4,2,5,1,0,5,2,0,1,1,0,0,0,0.49999875000312505,High
21,0,31,7,10,5,5,2,4,1,0,5,1,1,1,4,0,0,0,0.39999920000160005,Medium
23,4,25,49,8,10,1,5,3,2,1,4,1,1,1,4,0,1,0,4.999950000499995,Low
28,0,31,7,12,7,4,5,3,4,1,3,1,0,0,4,0,1,0,1.2499968750078125,Low
26,2,1,49,6,9,5,2,2,1,1,4,5,0,1,4,0,0,1,0.39999920000160005,High
20,3,59,14,10,8,4,1,2,2,0,4,3,0,0,4,0,0,1,0.24999937500156252,Low
27,3,-13,21,8,8,1,2,1,5,0,5,2,1,0,2,0,1,0,1.9999800001999979,Low
22,3,46,28,9,10,1,5,4,2,0,4,1,1,1,5,0,1,0,4.999950000499995,High
30,1,25,7,6,0,5,2,1,2,0,3,3,1,0,3,0,0,1,0.39999920000160005,Medium
23,4,56,56,4,6,3,1,5,4,1,2,4,0,0,4,0,0,0,0.3333322222259259,High
23,3,31,42,5,0,2,1,5,3,0,4,1,0,0,4,0,0,0,0.49999750001249993,Low
30,4,1,14,4,1,1,5,1,5,0,3,5,0,1,1,0,0,0,4.999950000499995,High
23,4,12,56,10,4,1,2,3,1,0,5,5,0,0,3,0,0,1,1.9999800001999979,Medium
18,2,26,49,7,8,2,2,5,1,1,3,1,0,1,3,0,0,1,0.9999950000249999,Low
22,2,28,28,8,7,4,1,4,1,1,2,2,0,0,4,0,0,0,0.24999937500156252,Low
28,3,-5,35,10,1,2,2,4,4,1,2,2,0,0,5,0,1,0,0.9999950000249999,Medium
18,3,34,21,6,10,3,5,3,4,1,5,2,0,0,2,0,0,0,1.6666611111296294,High
28,2,28,56,6,8,1,1,5,2,0,4,4,0,1,5,0,0,0,0.9999900000999989,High
30,1,21,42,9,6,1,1,2,5,0,3,1,1,1,1,0,0,0,0.9999900000999989,High
24,2,21,28,9,7,3,2,4,5,1,2,5,1,0,1,0,0,1,0.6666644444518518,Medium
20,1,36,35,6,9,1,4,5,3,1,3,4,0,1,3,0,0,0,3.9999600003999958,High
23,2,13,21,8,1,5,4,5,2,0,5,2,1,0,4,1,0,0,0.7999984000032001,High
30,4,34,28,12,1,1,2,5,3,0,2,2,0,1,1,0,0,0,1.9999800001999979,High
19,2,48,0,4,9,1,4,5,5,1,1,1,0,0,1,0,0,1,3.9999600003999958,High
27,3,28,21,11,4,2,1,2,4,1,3,5,0,0,1,0,0,1,0.49999750001249993,High
18,3,38,42,5,1,2,2,2,1,0,3,1,1,0,5,0,0,1,0.9999950000249999,Medium
24,0,64,21,9,3,5,1,1,3,0,4,4,1,1,5,0,0,1,0.19999960000080003,Low
24,1,22,7,7,2,1,2,4,1,0,3,4,1,1,5,0,0,0,1.9999800001999979,Low
28,1,45,56,7,5,2,1,5,1,1,1,5,1,1,4,0,0,1,0.49999750001249993,High
20,1,36,42,5,3,5,2,3,2,0,3,3,0,1,2,0,0,1,0.39999920000160005,High
27,1,70,21,11,5,3,2,1,2,0,4,3,1,1,1,0,0,1,0.6666644444518518,Low
22,2,11,42,9,7,2,3,2,3,1,1,4,0,0,5,0,0,0,1.4999925000374998,Medium
23,3,27,42,4,5,3,5,4,3,1,2,2,1,0,5,0,0,1,1.6666611111296294,Medium
21,0,37,49,11,7,5,2,2,1,1,3,3,0,1,4,0,1,0,0.39999920000160005,Medium
30,0,24,7,7,7,2,1,2,5,0,5,3,0,0,1,1,0,0,0.49999750001249993,High
30,1,-1,0,9,1,4,4,1,1,1,2,3,1,1,5,1,0,0,0.9999975000062501,High
19,1,5,35,12,5,3,4,5,1,0,4,2,0,0,4,0,1,0,1.3333288889037036,High
30,1,42,42,5,1,1,2,4,2,1,5,5,0,1,2,0,0,1,1.9999800001999979,High
26,4,25,42,7,5,1,3,5,4,0,1,2,1,1,5,0,0,1,2.9999700002999967,High
23,2,18,14,11,4,5,4,1,5,0,3,5,1,1,1,0,0,0,0.7999984000032001,High
21,2,18,0,10,9,1,1,3,4,1,2,2,0,1,4,1,0,0,0.9999900000999989,Medium
26,3,49,49,9,3,1,3,1,2,1,3,3,0,0,2,0,0,0,2.9999700002999967,Medium
20,4,0,28,10,8,2,5,5,1,0,4,5,1,1,5,0,1,0,2.4999875000625,Medium
27,1,16,49,12,10,5,3,3,4,0,1,5,0,0,2,0,0,1,0.5999988000024,Medium
28,3,35,7,10,3,5,3,1,4,0,5,5,0,1,4,0,0,1,0.5999988000024,Medium
27,4,38,0,5,9,4,4,4,1,0,1,4,0,1,4,0,0,1,0.9999975000062501,Low
25,1,6,7,10,1,5,3,2,2,1,5,3,1,0,4,0,0,1,0.5999988000024,Medium
24,2,36,42,10,6,2,3,5,5,0,1,2,0,1,5,0,0,0,1.4999925000374998,Medium
18,2,-6,35,8,2,5,5,4,5,1,1,4,0,1,3,0,0,0,0.9999980000040001,High
22,2,54,35,8,5,4,3,2,5,1,2,2,0,0,5,0,0,1,0.7499981250046875,High
22,4,12,56,5,3,1,1,5,4,0,2,3,0,0,1,0,0,1,0.9999900000999989,High
28,0,31,28,11,10,5,2,3,5,1,5,5,1,1,5,0,0,0,0.39999920000160005,Medium
23,3,30,7,12,4,5,1,2,5,1,1,2,1,0,3,1,0,0,0.19999960000080003,Low
19,0,-7,49,10,4,4,3,1,1,1,3,1,0,0,1,0,0,1,0.7499981250046875,Medium
29,2,25,0,12,3,4,5,3,3,0,4,2,1,1,3,0,0,0,1.2499968750078125,Low
19,4,48,0,12,0,2,2,3,4,0,3,5,1,1,2,1,0,0,0.9999950000249999,High
28,1,56,35,5,7,5,5,4,2,1,4,3,1,1,3,0,0,1,0.9999980000040001,Low
26,3,42,35,11,3,2,4,3,2,0,2,2,1,0,3,0,0,1,1.9999900000499997,Low
30,2,56,35,5,8,4,1,1,3,1,1,2,0,1,3,0,0,1,0.24999937500156252,High
29,4,0,14,5,1,4,5,2,2,1,5,3,0,0,4,0,0,0,1.2499968750078125,Medium
28,4,7,56,8,9,2,1,5,2,1,2,3,1,0,1,0,0,1,0.49999750001249993,Medium
22,0,36,35,10,3,2,1,2,3,0,1,2,0,1,2,0,0,0,0.49999750001249993,High
25,1,-5,42,12,1,3,4,4,1,0,1,1,0,1,1,0,0,0,1.3333288889037036,Low
20,1,21,42,8,3,1,5,1,2,0,1,4,1,1,2,0,0,1,4.999950000499995,High
28,2,48,0,5,9,1,2,5,4,1,5,3,0,1,2,0,1,0,1.9999800001999979,Medium
18,2,39,14,5,3,2,1,4,1,0,4,5,0,1,5,1,0,0,0.49999750001249993,Low
26,0,43,28,10,6,5,3,2,2,1,4,5,1,0,4,0,0,1,0.5999988000024,Medium
25,2,1,14,4,10,4,1,3,3,0,1,1,0,1,5,0,0,1,0.24999937500156252,Low
22,2,55,21,9,3,1,4,5,5,0,4,3,0,1,5,0,0,1,3.9999600003999958,Medium
27,3,38,49,7,2,4,5,4,5,1,2,2,0,1,4,1,0,0,1.2499968750078125,Medium
21,4,0,21,11,0,4,4,1,1,1,5,5,1,0,5,0,0,1,0.9999975000062501,High
28,4,4,49,6,7,2,5,3,5,0,3,5,1,1,2,0,0,1,2.4999875000625,High
22,4,44,35,12,0,4,5,4,2,0,4,1,1,1,1,1,0,0,1.2499968750078125,High
27,3,27,56,4,10,2,4,4,2,0,1,1,1,0,5,0,0,1,1.9999900000499997,Medium
28,4,33,49,10,2,2,1,1,3,0,4,5,0,0,5,0,0,0,0.49999750001249993,Low
18,1,39,42,7,7,1,5,4,1,0,3,1,1,0,4,1,0,0,4.999950000499995,Medium
22,0,47,49,6,3,5,2,1,2,1,4,2,0,1,1,0,0,1,0.39999920000160005,Medium
26,2,8,56,11,0,1,4,2,2,0,4,2,1,0,1,0,0,1,3.9999600003999958,Medium
